"model_id","location","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CEPH-Rtrend_covid","US",0.787832818897746,0.623986115040992,920.926122974016,0.171357014841976,0.953707882357501,0.96862040753475,1533.3875739645,0.279326195607379,0.497041420118343,0.973372781065089,348
"CFA-EpiAutoGP","US",0.961363644024725,0.628169187785639,971.908232109256,0.181364999528969,1.1290695773816,1.01466128221746,1409.85518143939,0.268976581738634,0.340909090909091,0.757575757575758,132
"CFA-PyRenew_H","US",0.438447387065941,0.345602855241144,115.530947826087,0.0274341079326501,0.9615318235119,0.970440598264942,209,0.049019075696128,1,1,6
"CFA-PyRenew_HE","US",0.54763595214971,0.399057300407084,144.30215,0.0316773454983209,1.22376777537878,1.17005526976633,266,0.0591020490485192,0,1,6
"CFA_Pyrenew-Pyrenew_HE_COVID","US",0.518830158075407,0.367289348761119,379.463830376423,0.0821442102329989,0.638517599727197,0.598296705537614,585.791946308725,0.128786108545641,0.395973154362416,0.899328859060403,150
"CFA_Pyrenew-Pyrenew_H_COVID","US",0.984700239500941,0.768661204113424,728.758447626034,0.153253688230524,1.2226005690252,1.24331511194994,1157.78527607362,0.242241565190447,0.171779141104294,0.766871165644172,164
"CMU-TimeSeries","US",0.844143396742774,0.589785782242189,987.867471130288,0.163997861047429,0.874728994298508,0.791299595877181,1471.80017903753,0.242107096378563,0.645714285714286,0.997142857142857,360
"CMU-climate_baseline","US",1.5518271861407,0.970820935576581,2427.48044207983,0.244044833819189,2.08488718142169,1.67325481934665,4193.40631455003,0.409296657679551,0.464285714285714,1,168
"CovidHub-baseline","US",1,1,1009.10330899843,0.253501110270672,1,1,1368.0350877193,0.255080591943843,0.578947368421053,0.900584795321637,352
"CovidHub-ensemble","US",0.637390555046443,0.47043932696015,722.010426500254,0.124198120418672,0.74288903344966,0.694105532122858,1167.47281926766,0.194364804336311,0.576023391812866,0.976608187134503,352
"Google_SAI-Ensemble","US",0.858126234176968,0.90602626374753,726.132357306107,0.225029230321961,0.911089914908997,1.20258426349622,918.473415478137,0.278977832426549,0.1875,0.46875,32
"JHU_CSSE-CSSE_Ensemble","US",0.683639236144247,0.515788405902997,1061.21500215803,0.116322332669171,0.832902536011921,0.763193734984802,1634.61799699021,0.167053737033094,0.71875,1,64
"MOBS-GLEAM_COVID","US",1.21226182646796,1.14638025675683,1643.49213401799,0.277959031198694,1.47716156885341,1.83884142786908,2470.11150862069,0.424926809414595,0.155172413793103,0.681034482758621,116
"Metaculus-cp","US",0.828278929124122,0.715701892169455,1389.94133564221,0.143362592019077,0.842264411051569,1.08603459894058,1822.66957661327,0.214314964163466,0.666666666666667,1,42
"NEU_ISI-AdaptiveEnsemble","US",0.855643287507645,0.746995460482708,1072.35169540928,0.158888130396842,1.10052900263251,1.20827322464924,1709.30726256983,0.246294468340516,0.318435754189944,0.832402234636871,184
"OHT_JHU-nbxd","US",0.848792832845115,0.640164134344252,836.463506375033,0.144667746670922,1.12432077174016,1.1000193008394,1320.54282208589,0.22722512306589,0.469325153374233,0.911042944785276,336
"UGA_flucast-INFLAenza","US",0.568228536847146,0.397916137904572,486.314088298234,0.100999606639458,0.770696326821,0.695587925354007,777.0078125,0.159465703617389,0.43359375,0.8828125,264
"UM-DeepOutbreak","US",1.02843470813324,1.47686013518077,1342.39450362608,0.383196338019187,1.10724023547734,1.26101779401309,1832.07095822819,0.313768161767271,0.725490196078431,0.950980392156863,204
"UMass-ar6_pooled","US",0.723441636938988,0.517315255750676,821.491931678869,0.145011832169149,0.830339092441567,0.770338821884966,1245.57167470257,0.218129465292545,0.558441558441558,0.88961038961039,318
"UMass-gbqr","US",0.845422789575171,0.616831389702843,967.231163465443,0.16947677918372,1.12797579800832,1.09437152951954,1461.6297711832,0.265463256750432,0.344155844155844,0.886363636363636,314
"ZJU_LeiLab-MPUDE_ens","US",0.583921396131731,0.436764711590766,153.863369565217,0.0346705765222722,0.232331852092588,0.227517724557855,50.5,0.011492417549567,1,1,8
