"model_id","target_end_date","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CEPH-Rtrend_covid",2025-08-16,0.21222302623946,0.196066237787618,232.289130434783,0.029303118692623,0.17115499700778,0.15574298345416,286,0.0355980337820831,1,1,1
"CEPH-Rtrend_covid",2025-08-23,0.222515158624381,0.198275990926066,393.461304347826,0.0427646249444679,0.19140942410195,0.166864338961861,517,0.0553155869580246,1,1,2
"CEPH-Rtrend_covid",2025-08-30,0.234884819228524,0.20463388847122,481.631739130435,0.0467882387425089,0.126376151832685,0.108931254447722,336.333333333333,0.0325643250759639,1,1,3
"CEPH-Rtrend_covid",2025-09-06,0.279603615236966,0.23572683954894,586.349347826087,0.0526817648152032,0.118137207956089,0.100527234082389,334.5,0.0304054885804108,1,1,4
"CEPH-Rtrend_covid",2025-09-13,0.908033475956906,0.727396653402953,851.93847826087,0.0729473486426664,0.856990123029912,0.725543620663056,1373.25,0.122604667109128,0.75,1,4
"CEPH-Rtrend_covid",2025-09-20,3.83110748482789,3.15585940664968,1462.00413043478,0.129787011548412,5.89219158758467,5.08945575442772,2629.25,0.240584997959814,0,1,4
"CEPH-Rtrend_covid",2025-09-27,2.83030384057129,2.50619228635579,2458.2372826087,0.246442551214156,2.65173565200253,2.3364307485808,4086.25,0.411174561620477,0,1,4
"CEPH-Rtrend_covid",2025-10-04,1.81190819155484,1.60922157038442,3612.02942028986,0.403919728416702,1.77036742964842,1.56582374586324,5678,0.625302035642955,0,0.333333333333333,3
"CEPH-Rtrend_covid",2025-10-11,1.52179117619302,1.35035410522108,3925.56630434783,0.501898879614882,1.53807330885865,1.36764570456638,6130,0.768471625218311,0,0,2
"CEPH-Rtrend_covid",2025-10-18,1.27824580860097,1.15751190223667,3762.57304347826,0.553881913845944,1.32265242545616,1.21397806087119,5944,0.861252636741211,0,0,1
"CEPH-Rtrend_covid",2025-11-29,0.593536215532928,0.472300391807591,158.235217391304,0.0462723676482515,0.546856270373539,0.519583209801946,205,0.0586636497262472,1,1,1
"CEPH-Rtrend_covid",2025-12-06,0.832669446049744,0.700674641200557,511.334565217391,0.137211595574955,0.808417057972745,0.77261785120786,922.5,0.242429440687371,0.5,1,2
"CEPH-Rtrend_covid",2025-12-13,0.906817391244471,0.770624651344348,632.484637681159,0.160352816990208,0.916487017831877,0.881791682673398,1198.66666666667,0.29438644289896,0,1,3
"CEPH-Rtrend_covid",2025-12-20,0.807608306633268,0.741328837522514,1147.18532608696,0.250418309340339,0.891713380388204,0.871814374985268,2111,0.451537558078122,0,1,4
"CEPH-Rtrend_covid",2025-12-27,0.768336149277699,0.726976808584264,2058.14923913043,0.353488264743181,0.883282821312949,0.854313736212017,3410.75,0.5903398897075,0,0.75,4
"CEPH-Rtrend_covid",2026-01-03,0.70151654142635,0.667932175460053,2465.80423913043,0.337154103475234,0.865723778891296,0.816881179632342,4085.75,0.562099047428211,0,0.75,4
"CEPH-Rtrend_covid",2026-01-10,0.534963066503144,0.487692313529539,927.774673913043,0.125931916703931,0.597643086309395,0.534389258387259,1646.5,0.215392536333501,0.5,1,4
"CEPH-Rtrend_covid",2026-01-17,1.3786622382294,1.14266586991914,898.335,0.10684987647044,1.1679566056784,0.995652851352063,1282.5,0.152301799077674,0.5,1,4
"CEPH-Rtrend_covid",2026-01-24,2.01922632826699,1.78659436357057,1265.88652173913,0.146497450684587,2.35412601676628,2.19926932236154,2165.75,0.260875262787137,0.5,1,4
"CEPH-Rtrend_covid",2026-01-31,1.54130846522265,1.37191699723646,1183.28565217391,0.143219351672113,1.52724191953505,1.39422387153584,1999.75,0.248175533041528,0.25,1,4
"CEPH-Rtrend_covid",2026-02-07,1.31999975696421,1.35992867808215,639.536956521739,0.0982370603379421,1.31236713585937,1.39127265587,941.75,0.147394397975209,0.5,1,4
"CEPH-Rtrend_covid",2026-02-14,1.70039719695587,1.84778973002986,763.039347826087,0.138786080226124,2.33231549915981,2.52437459912114,1390.25,0.244885720262212,0.25,1,4
"CEPH-Rtrend_covid",2026-02-21,1.9180493871365,2.12066693359789,866.297826086957,0.170832074896882,2.67480303232431,3.00335439785361,1686.75,0.319822022459686,0,1,4
"CEPH-Rtrend_covid",2026-02-28,1.69462513994685,1.93782195028996,585.996630434783,0.123120164504174,7.19071386250747,8.34786403079556,968.5,0.197651214471537,0.75,1,4
"CEPH-Rtrend_covid",2026-03-07,1.20793696403374,1.35812659833452,486.047826086956,0.105552056123608,1.1083914614599,1.24823641194186,649.5,0.141503652809581,1,1,4
"CEPH-Rtrend_covid",2026-03-14,0.833256687586242,0.875219454211052,440.813586956522,0.0946444059156915,0.510184894452232,0.545673438772579,444.75,0.0980222510929263,1,1,4
"CEPH-Rtrend_covid",2026-03-21,0.735659935048994,0.774959771785381,392.158695652174,0.0898403770354481,0.286788594845226,0.317135655278344,264.75,0.0636030289897405,1,1,4
"CEPH-Rtrend_covid",2026-03-28,0.648332100685022,0.682021099688452,747.109021739131,0.245068130498063,0.636794410173801,0.711498532248312,1275.5,0.4425887493593,0,0.75,4
"CEPH-Rtrend_covid",2026-04-04,0.545570294139324,0.567993997265149,472.715434782609,0.180690425780423,0.550900780237815,0.659053863688951,793.25,0.329809091448767,0.5,1,4
"CEPH-Rtrend_covid",2026-04-11,0.500655110238013,0.487307456777309,319.322934782609,0.145393432972817,0.479194705479762,0.590218222005608,436.5,0.213869216910282,0.75,1,4
"CEPH-Rtrend_covid",2026-04-18,0.618533927246301,0.591091709586689,269.43402173913,0.158159726950081,0.781974406230967,1.0644448796134,361.5,0.22029709200507,0.75,1,4
"CEPH-Rtrend_covid",2026-04-25,0.990082688581625,0.742054021488809,303.745869565217,0.222207489397735,2.989068201815,3.47630426329437,563,0.388353202872189,0.5,1,4
"CEPH-Rtrend_covid",2026-05-02,0.817819105163579,0.615085619133732,250.970652173913,0.209042925127711,4.83617196729776,6.06712600385141,431.75,0.345049278857635,1,1,4
"CEPH-Rtrend_covid",2026-05-09,0.717659873656827,0.484112792664932,215.366630434783,0.173096950652183,3.01463697424028,3.56363903265377,309.25,0.252038107026518,1,1,4
"CEPH-Rtrend_covid",2026-05-16,0.653242570620537,0.371428634454545,199.711413043478,0.135876913061559,1.43662762630269,1.48290484449548,208.75,0.148991375008028,1,1,4
"CEPH-Rtrend_covid",2026-05-23,0.589064819024232,0.328611452449955,181.034565217391,0.118862499144089,0.965833476786445,0.952375668627511,181.25,0.128085571968073,1,1,4
"CEPH-Rtrend_covid",2026-05-30,0.579797251161997,0.32680296552211,167.153043478261,0.13096219857158,0.688973861541308,0.722258989940294,143.5,0.122828405148053,1,1,4
"CEPH-Rtrend_covid",2026-06-06,0.532784940747379,0.289586773616024,146.987608695652,0.130683927071565,0.25794304357775,0.275838539685059,40.75,0.0390613292847501,1,1,4
"CEPH-Rtrend_covid",2026-06-13,0.496258919472786,0.27453973796451,134.053260869565,0.136230281381031,0.575135199113413,0.631703943965225,67.5,0.0713880626849936,1,1,4
"CEPH-Rtrend_covid",2026-06-20,0.430078710500198,0.231440865626769,111.807826086957,0.128811347616317,0.792948905703774,0.881006411075189,60.75,0.0716958787294832,1,1,4
"CEPH-Rtrend_covid",2026-06-27,0.425961339067385,0.22655628676899,107.939782608696,0.134475336996881,1.9648454610119,2.08250065242949,137.5,0.165866808822154,1,1,4
"CEPH-Rtrend_covid",2026-07-04,0.551243725873953,0.281870055384826,136.966086956522,0.166734570976735,1.36715298500681,1.43555538518204,220.5,0.255858698361647,1,1,4
"CEPH-Rtrend_covid",2026-07-11,0.642150429967978,0.323297314404863,168.008913043478,0.188301916154844,1.10320038413328,1.14705714526772,307.5,0.325309324556349,1,1,4
"CEPH-Rtrend_covid",2026-07-18,0.716633746693109,0.353015725398015,207.659673913043,0.206419121740068,0.972689726517579,0.979987428289859,393.75,0.367685492330378,0.75,1,4
"CEPH-Rtrend_covid",2026-07-25,0.763337090720156,0.405078541157972,250.951847826087,0.218929477652127,0.915532752432634,0.923600142059886,491.25,0.403069220983152,0.5,1,4
"CEPH-Rtrend_covid",2026-08-01,0.719756736889375,0.390984284280818,279.542717391304,0.204307467516595,0.792907903940574,0.765710097330363,549.5,0.379659637201721,0.25,1,4
