"model_id","horizon","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-CovidCAT_Ensemble",0,1.07683151493949,29.6032133341958,1.1146002674882,43.4772831871754,0.3125,0.75,17
"CADPH-CovidCAT_Ensemble",1,0.92655724631838,38.4019888164761,0.927872869586136,56.0025416346841,0.533333333333333,0.8,17
"CADPH-CovidCAT_Ensemble",2,0.860889895325372,47.7493755907127,0.919216540026538,74.0103017558253,0.357142857142857,0.857142857142857,17
"CADPH-CovidCAT_Ensemble",3,0.790935060459313,54.9610383606615,0.805724157695227,81.8704535235235,0.384615384615385,0.846153846153846,17
"CEPH-Rtrend_covid",0,0.963783658719479,20.4090104019047,0.996874572433132,29.9344850065189,0.345501955671447,0.745110821382008,3120
"CEPH-Rtrend_covid",1,0.993291896664127,27.8479817783416,1.07948448730717,42.5208885941645,0.423740053050398,0.848806366047745,3120
"CEPH-Rtrend_covid",2,1.03430908538933,36.392124039195,1.1300348664034,55.4348852901485,0.450067476383266,0.872132253711201,3120
"CEPH-Rtrend_covid",3,1.0869912214061,44.8653574414716,1.18391292685556,67.8763736263736,0.430975274725275,0.856799450549451,3120
"CFA-EpiAutoGP",0,1.00914142584544,16.4479943050849,1.09151112351106,24.9975980635913,0.511904761904762,0.932539682539683,1056
"CFA-EpiAutoGP",1,1.06205133833421,25.9221805460882,1.15300293397578,39.459178560625,0.475,0.923958333333333,1056
"CFA-EpiAutoGP",2,1.10373386607226,34.3797589406652,1.1875089440336,51.4626023207456,0.490131578947368,0.928728070175439,1056
"CFA-EpiAutoGP",3,1.13808381065786,42.4961522959161,1.2087562959005,63.0597220709375,0.480324074074074,0.921296296296296,1056
"CFA_Pyrenew-PyrenewHEW_COVID",0,0.792366778546155,10.6572231492362,0.859832371182029,16.3527027027027,0.483783783783784,0.9,1110
"CFA_Pyrenew-PyrenewHEW_COVID",1,0.824848396889703,16.1852896788092,0.890874312645833,24.3486486486486,0.443243243243243,0.896396396396396,1110
"CFA_Pyrenew-Pyrenew_HE_COVID",0,0.757263867592359,11.514085802959,0.813412782920712,17.5873533246415,0.47283789656671,0.913515862668405,2351
"CFA_Pyrenew-Pyrenew_HE_COVID",1,0.805410692135825,16.591686350028,0.864107942993159,25.0710795202132,0.4749000444247,0.924033762772101,2351
"CFA_Pyrenew-Pyrenew_HW_COVID",0,0.981164130262354,13.3869464418297,1.05547891135247,20.4395803183792,0.508683068017366,0.932706222865412,1382
"CFA_Pyrenew-Pyrenew_HW_COVID",1,1.06974711943036,19.9391533615428,1.14541244216782,29.7040520984081,0.540520984081042,0.952243125904486,1382
"CFA_Pyrenew-Pyrenew_H_COVID",0,1.05693333706256,18.6402107740176,1.13574098098428,28.3996994740796,0.444027047332832,0.907963936889557,2713
"CFA_Pyrenew-Pyrenew_H_COVID",1,1.11087839676688,26.414413767284,1.19713986027172,40.2005357826253,0.504401071565251,0.936471488710295,2713
"CMU-TimeSeries",0,0.895068410929386,18.8242749830079,0.938792780842652,27.9286625737486,0.434810951760104,0.93122555410691,3120
"CMU-TimeSeries",1,0.899383344759679,25.0057088370966,0.977553456039792,38.0828804842365,0.462201591511936,0.933355437665782,3120
"CMU-TimeSeries",2,0.954529836888385,32.2864401434971,1.03195068336521,48.9093541486349,0.469635627530364,0.92948717948718,3120
"CMU-TimeSeries",3,1.02066371880679,40.076491072965,1.10998935954529,61.0471221837461,0.491414835164835,0.927541208791209,3120
"CMU-climate_baseline",0,2.98370039053521,69.7591510440131,3.034521503364,106.909764795044,0.5746336996337,0.97985347985348,2184
"CMU-climate_baseline",1,2.26262395773259,68.5813781490927,2.29815605571912,103.199405024392,0.573260073260073,0.978021978021978,2184
"CMU-climate_baseline",2,1.77474575110295,66.8330455659605,1.84721548217798,96.8148339886342,0.581043956043956,0.97481684981685,2184
"CMU-climate_baseline",3,1.4789255233274,64.663527638911,1.50360988322002,90.8156805109026,0.592948717948718,0.973443223443223,2184
"CovidHub-baseline",0,1,20.9466202364793,1,29.6637820512821,0.504166666666667,0.880128205128205,3172
"CovidHub-baseline",1,1,27.9169163616187,1,39.4485005907751,0.573011734028683,0.90026075619296,3172
"CovidHub-baseline",2,1,34.8363838321005,1,49.4011935974797,0.581896551724138,0.89920424403183,3172
"CovidHub-baseline",3,1,40.8361835355462,1,58.2155867645046,0.597165991902834,0.90080971659919,3172
"CovidHub-ensemble",0,0.824856017265839,17.5320361138174,0.895716872884122,26.8976432736005,0.457692307692308,0.919871794871795,3172
"CovidHub-ensemble",1,0.790533722218062,22.2515691024679,0.876929841348818,34.4419963680676,0.515319426336376,0.937092568448501,3172
"CovidHub-ensemble",2,0.806294533990068,27.5752552436803,0.88895645929211,42.8264886637511,0.518567639257294,0.951259946949602,3172
"CovidHub-ensemble",3,0.794787510327217,31.8562891520268,0.872696410334468,49.2848797558413,0.536099865047234,0.948380566801619,3172
"Google_SAI-Ensemble",0,1.02439095626741,15.000041105201,1.05257796532472,22.1509833341596,0.391272189349112,0.930473372781065,1404
"Google_SAI-Ensemble",1,0.874276926135572,16.5352575058752,0.904338173692438,24.3041208538437,0.478461538461538,0.959230769230769,1404
"Google_SAI-Ensemble",2,0.831621680866387,18.9512457929938,0.89312657685641,28.9972382970402,0.434294871794872,0.947916666666667,1404
"Google_SAI-Ensemble",3,0.824047503610695,20.3962279566822,0.881501955303865,31.2055602335602,0.424749163879599,0.938963210702341,1404
"JHU_CSSE-CSSE_Ensemble",0,1.36185865858451,42.7989071781999,1.34935414243201,58.3878079828551,0.40386803185438,0.811149032992036,879
"JHU_CSSE-CSSE_Ensemble",1,1.2786150487611,46.6316274923153,1.3133024559479,65.0883824311307,0.455062571103527,0.84641638225256,879
"JHU_CSSE-CSSE_Ensemble",2,1.28867476948462,52.23782800486,1.32668995367233,74.6374866151485,0.491467576791809,0.873720136518771,879
"JHU_CSSE-CSSE_Ensemble",3,1.22821170242695,57.5536361137797,1.26488879047855,81.8844215110665,0.506257110352674,0.870307167235495,879
"MOBS-GLEAM_COVID",0,1.19581288445593,26.9895956095952,1.27212857925804,40.3675910344828,0.332413793103448,0.743448275862069,1450
"MOBS-GLEAM_COVID",1,1.24872634453328,35.350292247976,1.29660542296909,50.5021689655172,0.28,0.671724137931034,1450
"MOBS-GLEAM_COVID",2,1.28756673326142,43.4287673988006,1.30474240654063,60.9386468965517,0.237241379310345,0.639310344827586,1450
"MOBS-GLEAM_COVID",3,1.38860750802432,50.541671241979,1.38470995022943,70.5396593103448,0.215862068965517,0.581379310344828,1450
"NEU_ISI-AdaptiveEnsemble",0,1.02785565548369,22.4680953314326,1.11032922771245,34.3639344262295,0.382377049180328,0.779918032786885,2489
"NEU_ISI-AdaptiveEnsemble",1,0.941621778971223,28.1799291656675,1.0430924630349,43.8086550700042,0.372507424692406,0.794654221467968,2455
"NEU_ISI-AdaptiveEnsemble",2,0.934876074174885,34.9535423119575,1.03763749690558,53.9837291116974,0.369393139841689,0.813544415127529,2423
"NEU_ISI-AdaptiveEnsemble",3,0.97854468505885,42.9745374230693,1.05893735335599,64.9278538812785,0.390867579908676,0.810958904109589,2390
"OHT_JHU-nbxd",0,1.23360603565919,25.3267441967051,1.29053772178366,36.8634615384615,0.355769230769231,0.749643874643875,2860
"OHT_JHU-nbxd",1,1.15859275062929,30.9855802470499,1.23431451987231,45.9488751814224,0.357764876632801,0.781567489114659,2860
"OHT_JHU-nbxd",2,1.15050875964202,36.0841083081425,1.21435538292493,53.6775961538462,0.364275147928994,0.775887573964497,2860
"OHT_JHU-nbxd",3,1.1033118069922,40.2206866499443,1.16188868227371,59.5572549019608,0.356711915535445,0.788838612368024,2860
"UGA_flucast-INFLAenza",0,0.896416789924786,13.9916506828317,0.977383674059991,21.6291208791209,0.47481684981685,0.910714285714286,2236
"UGA_flucast-INFLAenza",1,0.823346696845896,17.1730441899829,0.908476274387957,26.7514071294559,0.478424015009381,0.918855534709193,2236
"UGA_flucast-INFLAenza",2,0.787366367085009,20.5289341816472,0.865538848452333,31.9879807692308,0.465865384615385,0.927884615384615,2236
"UGA_flucast-INFLAenza",3,0.7601441993413,23.239994488037,0.837717133554771,36.1346153846154,0.453155818540434,0.918145956607495,2236
"UM-DeepOutbreak",0,1.16130958056116,26.2284111109677,1.14584304775886,36.5007980708394,0.561913696060037,0.919793621013133,2184
"UM-DeepOutbreak",1,1.17961503400328,34.8051861305905,1.15907672768448,48.4837509571156,0.6,0.910096153846154,2184
"UM-DeepOutbreak",2,1.18352139286164,41.1877297877476,1.13983516131031,56.4734062834058,0.625246548323471,0.914694280078895,2184
"UM-DeepOutbreak",3,1.19852705434044,46.7958325468,1.1982451464146,65.3685287691636,0.677631578947368,0.932186234817814,2184
"UMass-ar6_pooled",0,0.903712991305682,19.1683421016986,0.957366216948619,28.7221392948688,0.498548621190131,0.911103047895501,2808
"UMass-ar6_pooled",1,0.89707289220215,24.8033173783437,0.958071480144962,37.2301618699147,0.550295857988166,0.94637573964497,2808
"UMass-ar6_pooled",2,0.903983456935878,30.2824573251254,0.96816999458818,45.9266930753804,0.581825037707391,0.961538461538462,2808
"UMass-ar6_pooled",3,0.900385605754013,35.1516411473301,0.972062807790214,53.5782408288587,0.602825745682888,0.966248037676609,2756
"UMass-gbqr",0,0.934172613967002,19.9786604242512,1.00647774023414,30.0993697025109,0.415457184325109,0.888606676342525,2808
"UMass-gbqr",1,0.946934074837573,26.3470927238746,1.01800200906664,39.0631725848639,0.406804733727811,0.873150887573965,2808
"UMass-gbqr",2,0.952539899817736,32.2050397718803,0.998568730815166,47.2656413389997,0.411387631975867,0.863122171945701,2808
"UMass-gbqr",3,0.922113790454404,37.0535757259396,0.952531563759309,53.32123967915,0.42032967032967,0.838697017268446,2756
