"model_id","location","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CADPH-CovidCAT_Ensemble","06",0.585626299443687,0.499538514076397,184.155964839174,0.236735774511621,0.600036424452355,0.550972231636728,270.665812383706,0.353703697627491,0.1,0.4,20
"CEPH-Rtrend_covid","01",0.815428304081112,0.696057129059031,13.886347826087,0.163739527788743,1.29513957030711,1.29378326679222,23.7,0.278793074869385,0.1,0.9,20
"CEPH-Rtrend_covid","02",1.02734329351684,0.974464627687353,1.43891304347826,0.295748349967214,0.887678542158358,0.829596016666295,1.9,0.385919507079455,0.6,0.8,20
"CEPH-Rtrend_covid","04",0.835978882642062,0.661321055147923,14.182652173913,0.189468374478654,1.00639346411823,0.984644750498872,20.3,0.276919156015407,0.7,1,20
"CEPH-Rtrend_covid","05",0.496496339116189,0.392986418822884,3.06839130434783,0.205382232647671,Inf,Inf,4.4,0.303283439792823,0.7,0.9,20
"CEPH-Rtrend_covid","06",0.775593752379627,0.71775632252023,233.052434782609,0.325351985064422,0.885806602171294,0.875997420606766,351.5,0.498066635961909,0.1,0.3,20
"CEPH-Rtrend_covid","08",0.470738871740956,0.340895201471411,3.28082608695652,0.115805167032512,0.619032709756678,0.594107745829552,2.1,0.0750251673615464,1,1,20
"CEPH-Rtrend_covid","09",1.30641582889408,0.759030434977129,9.18878260869565,0.375645315620377,1.23971455279637,1.01297454018814,14.2,0.582418255706303,0.3,0.7,20
"CEPH-Rtrend_covid","10",1.17275564403677,0.864556260548893,3.26091304347826,0.360087160157499,0.96862846827626,0.748999923085465,4.6,0.536245580766427,0.3,0.7,20
"CEPH-Rtrend_covid","11",0.601677702536404,0.511791754279628,1.92821739130435,0.318502602783642,0.641020250024042,0.533556457929318,2.7,0.440264592187662,0.3,0.6,20
"CEPH-Rtrend_covid","12",0.613271992589128,0.551763067780224,90.3145652173913,0.192804612074004,0.511421009506374,0.514386340945327,149,0.319850960448826,0.3,0.9,20
"CEPH-Rtrend_covid","13",0.484290750899097,0.347974305680903,15.522652173913,0.125167737655997,0.745845854166723,0.641929726442389,22.8,0.18286110412607,0.4,1,20
"CEPH-Rtrend_covid","15",0.816549196301373,0.710903905548804,5.43821739130435,0.183930144442903,0.828646163862103,0.785618832058433,9,0.300687408069971,0.3,0.8,20
"CEPH-Rtrend_covid","16",0.889591517142973,0.574634262812456,3.89604347826087,0.252474335050023,Inf,Inf,5.8,0.372719831841607,0.1,0.6,20
"CEPH-Rtrend_covid","17",0.284044908424401,0.146307479433043,5.57108695652174,0.0915843030114201,0,0,5.4,0.0957929273997579,1,1,20
"CEPH-Rtrend_covid","18",0.881767029969495,0.611791038648631,9.19960869565217,0.33015300857588,1.09261580961968,0.871449007659675,13.9,0.498503286062974,0.4,0.8,20
"CEPH-Rtrend_covid","19",1.05403772253594,0.936360319979402,6.13434782608696,0.649988034183648,Inf,Inf,8.1,0.929007533999504,0.2,0.6,20
"CEPH-Rtrend_covid","20",0.955751750190041,0.733760945441007,3.58352173913043,0.299083113673398,1.80583332538184,1.49037636692642,5.1,0.445328451279169,0.6,0.9,20
"CEPH-Rtrend_covid","21",0.508620594581769,0.430344177326919,4.74178260869565,0.210720048898775,1.02804548043613,0.940454523352742,7.6,0.324392388375601,0.5,0.9,20
"CEPH-Rtrend_covid","22",0.959288687311761,0.821353099863185,16.1323913043478,0.211583484676656,1.08980705394552,1.11042663256221,24.6,0.326121846680315,0.2,0.7,20
"CEPH-Rtrend_covid","23",1.4886784313106,1.84900804421946,1.80839130434783,0.646996762291138,2.96394293558226,1.81034796142846,2.7,0.910497985631836,0.3,0.6,20
"CEPH-Rtrend_covid","24",0.721618530442925,0.502177978188129,6.359,0.324347582566348,0.746196563811644,0.710251722751888,9.8,0.502933955745334,0.3,0.9,20
"CEPH-Rtrend_covid","25",1.14981571380638,0.562141679989686,19.3835652173913,0.420306958331834,1.78225830052227,1.19548674715319,30.5,0.639491537799041,0.1,0.7,20
"CEPH-Rtrend_covid","26",1.20617309794008,0.800062184542552,35.4171304347826,0.636202706381995,1.54000903357638,1.26730874650802,50.7,0.868279567963946,0.2,0.5,20
"CEPH-Rtrend_covid","27",0.553234523366376,0.422636373684195,5.47739130434783,0.30518236303149,0.756839556847,0.772468848697605,8.9,0.506941092584988,0.5,0.9,20
"CEPH-Rtrend_covid","28",0.764516187837126,0.642090427400826,4.21082608695652,0.119412427229558,1.08876676201377,1.07952762750562,6.3,0.178438900513177,0.5,0.9,20
"CEPH-Rtrend_covid","29",0.848097664906705,0.641933404089931,11.0381304347826,0.35308627865227,0.866953913076595,0.818595921150517,15.8,0.525895751473049,0.3,0.7,20
"CEPH-Rtrend_covid","30",0.549418145584788,0.491972660887961,2.3004347826087,0.3739392739328,NA,NA,3.3,0.562075834577672,0.6,0.9,20
"CEPH-Rtrend_covid","31",1.46242615631821,1.16608392894754,7.42026086956522,0.715955027091852,Inf,Inf,9.9,0.891731155110629,0.1,0.2,20
"CEPH-Rtrend_covid","32",1.18944360733559,1.0111490598575,14.427,0.579479374910703,1.13043282758731,1.11134050086327,17.3,0.731590197360637,0.1,0.1,20
"CEPH-Rtrend_covid","33",2.67367276625708,2.22996108394688,6.94782608695652,0.988744855732877,3.95728694310139,2.15240695213145,9.5,1.22673699168842,0.1,0.3,20
"CEPH-Rtrend_covid","34",0.554687810923596,0.409865711139757,10.9538260869565,0.0997895792467536,0.637015361655577,0.612911423263507,15.4,0.140965678995707,0.7,1,20
"CEPH-Rtrend_covid","35",1.22801611163872,1.06623602609067,5.50569565217391,0.358944738072624,1.18596616400562,1.11958353767539,8.1,0.515362915468065,0.2,0.8,20
"CEPH-Rtrend_covid","36",0.772325991368046,0.596447400455951,36.4595217391304,0.190626830422785,0.808647548876218,0.815836459540441,54,0.286327734861149,0.5,0.9,20
"CEPH-Rtrend_covid","37",0.797470450443347,0.637057033546122,23.7644347826087,0.139176914959685,0.897185869874253,0.875936082127741,41,0.237991597825674,0.2,0.9,20
"CEPH-Rtrend_covid","38",1.03987028114291,1.43234270993642,1.47686956521739,0.57854341610571,2.01168158985323,1.26180281524338,2,0.760887062919126,0.3,0.7,20
"CEPH-Rtrend_covid","39",0.656051882441404,0.460350122895798,12.894,0.252219579447703,1.15411503677528,1.07058793411047,21.9,0.416773543144083,0.6,1,20
"CEPH-Rtrend_covid","40",1.09515962050901,0.818187030302703,8.33960869565217,0.327374761178733,1.18233868092317,1.05978704857988,11.8,0.462990004175611,0.3,0.5,20
"CEPH-Rtrend_covid","41",0.581596507502595,0.392597105896084,4.6204347826087,0.173300958575612,NA,NA,7.5,0.279041319856734,0.4,0.8,20
"CEPH-Rtrend_covid","42",0.596108727032895,0.353348010392676,23.5376086956522,0.238598533138015,0.79104739396875,0.753475127373935,43.9,0.433036890319825,0.1,1,20
"CEPH-Rtrend_covid","44",0.669040348630256,0.44789535233907,2.87095652173913,0.289160817562129,NA,NA,4.2,0.429869103341812,0.3,0.7,20
"CEPH-Rtrend_covid","45",1.10282039007485,0.921991549276731,16.671,0.296057105053635,1.08351883488343,1.0700704130283,25.2,0.455224779241,0.3,0.6,20
"CEPH-Rtrend_covid","46",1.02898139686651,0.684502717281247,2.08508695652174,0.265153669671475,Inf,Inf,3,0.370949874131667,0.4,0.6,20
"CEPH-Rtrend_covid","47",1.23344974848264,0.789683448467489,16.5484347826087,0.1826641875634,1.81117771865786,1.38473360383505,23.8,0.257663323546195,0.3,0.5,20
"CEPH-Rtrend_covid","48",1.19791893742936,1.06453154738955,101.384086956522,0.217656632665739,1.28158464558318,1.26815189154062,144.2,0.314492216357234,0.3,0.4,20
"CEPH-Rtrend_covid","49",1.08039127643515,0.773609761379336,4.46052173913044,0.272965446380584,0.95415441135019,0.934481698688594,6.6,0.423396967185402,0.4,0.8,20
"CEPH-Rtrend_covid","50",1.51022787141503,1.16994661618592,2.24852173913043,0.427301334190967,1.26487647332984,0.938781753219974,3,0.587182794280227,0.4,0.6,20
"CEPH-Rtrend_covid","51",0.458774510147677,0.306291757769368,4.67865217391304,0.109292670227045,0.78837183309879,0.773791755741753,7.5,0.170139208554635,0.6,1,20
"CEPH-Rtrend_covid","53",0.699463906328499,0.556944676540868,21.4579130434783,0.228227363605592,0.603393057837743,0.531648775251628,29.8,0.318794753341964,0.5,0.7,20
"CEPH-Rtrend_covid","54",1.16145205641943,0.626379805233508,6.95408695652174,0.428378530003216,1.31125254341527,0.761207378490568,11.2,0.659766984986354,0.2,0.6,20
"CEPH-Rtrend_covid","55",1.55022901814485,0.869620504701084,17.5683043478261,0.501253218873505,3.79080808431771,2.60588616031374,25.6,0.715345669654359,0.2,0.4,20
"CEPH-Rtrend_covid","56",2.16027989927573,2.202433143304,3.34404347826087,0.902390436875593,2.72431640063191,1.47601130316281,4.8,1.18697883912392,0.2,0.6,20
"CEPH-Rtrend_covid","72",1.59520307935267,1.34540506715822,40.7974347826087,0.441913911085993,1.61508842198436,1.40980846148061,54,0.561389304613672,0,0.5,20
"CFA-PyRenew_H","01",0.662871624445664,0.489923556097539,5.40815217391304,0.0519015345007725,1.11414006005602,0.992021492116857,6,0.0594234204708002,1,1,6
"CFA-PyRenew_H","02",0.846123900817136,0.76974747750737,2.51869565217391,0.498668578162413,0.91827348891561,0.898948375758465,4,0.847297860387203,0,1,6
"CFA-PyRenew_H","04",1.10368205565796,0.808707090461541,14.6118565217391,0.162667502579862,1.5282545758644,1.36517975330187,26,0.29763240330495,0,1,6
"CFA-PyRenew_H","05",0.381682501689363,0.302360973741069,1.64565217391304,0.103148314454089,Inf,Inf,1,0.0645385211375711,1,1,6
"CFA-PyRenew_H","06",0.419121676744229,0.333889307828192,30.2663195652174,0.0287120109645741,0.395432673907475,0.349802952457817,35,0.0337706958785828,1,1,6
"CFA-PyRenew_H","08",0.506159389112505,0.357543144652876,2.68358695652174,0.0966593958121449,Inf,Inf,4,0.138150338480817,1,1,6
