"model_id","horizon","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CFA_Pyrenew-PyrenewHEW_COVID",0,0.649011565276032,0.649277933848033,0.000650889537948749,0.000644660550162436,0.713185932099147,0.713970752428047,0.000998010842789878,0.000988545184698908,0.488343558282209,0.911656441717791,815
"CFA_Pyrenew-PyrenewHEW_COVID",1,0.698527369756393,0.698292986607411,0.00119903340079933,0.00118571350287456,0.759359044457667,0.75949970094024,0.0018691435912965,0.00184865479994461,0.465030674846626,0.941104294478528,815
"CFA_Pyrenew-Pyrenew_E_COVID",0,0.652796732246715,0.652820494190156,0.000457676158473795,0.000454114186956334,0.744681833361321,0.745237635749104,0.000712860108112181,0.000707374305811314,0.488124778447359,0.932293512938674,2821
"CFA_Pyrenew-Pyrenew_E_COVID",1,0.743924997639644,0.743436640650476,0.000839714506666661,0.000832018204530634,0.831386927292074,0.831373482716621,0.00131510575476576,0.00130337127271431,0.469358327325162,0.941600576784427,2821
"CFA_Pyrenew-Pyrenew_E_COVID",2,1.38176402884671,1.37464455192837,0.00148529451216835,0.00146921103767929,1.4172573453941,1.41093787038956,0.00226902442440605,0.00224574133646524,0.489583333333333,0.9375,191
"CFA_Pyrenew-Pyrenew_HE_COVID",0,0.679971710031839,0.680051657188757,0.000484682619724134,0.000480886462191408,0.771676996037815,0.772301892238448,0.000752488830312777,0.000746649769492567,0.469144981412639,0.920817843866171,2690
"CFA_Pyrenew-Pyrenew_HE_COVID",1,0.761168652476706,0.760598154128046,0.000880738046638147,0.000872454247238891,0.845457812990816,0.845381142057414,0.00137166786825067,0.00135913037589903,0.47768532526475,0.93910741301059,2691
"CFA_Pyrenew-Pyrenew_HE_COVID",2,1.34316783200914,1.33625836787968,0.00145605044388324,0.00144023120968798,1.3669851495704,1.36087086934164,0.00220829428126335,0.00218550695393659,0.526315789473684,0.957894736842105,189
"CMU-TimeSeries",0,0.842206364010313,0.841514409500962,0.000690294017392787,0.00068451482899553,0.957395884184813,0.957295197527227,0.00104459200873563,0.00103591065133578,0.405977165883143,0.910678307588986,3029
"CMU-TimeSeries",1,0.836795348187057,0.835979911660425,0.00104725343954409,0.00103765803582809,0.932735878056478,0.932332746044636,0.00160341472731547,0.00158890236189086,0.396651861974718,0.890331397335155,3029
"CMU-TimeSeries",2,0.845680921755399,0.844639506608859,0.00140256983492492,0.00138940471079512,0.932398283464751,0.931643936116227,0.00216177524355811,0.00214200278024378,0.38038942976356,0.869958275382476,3029
"CMU-TimeSeries",3,0.854260940229182,0.853640216983454,0.00175322252456416,0.0017366977901078,0.911727860151941,0.911497758752411,0.00266588836111892,0.00264175382130732,0.390442477876106,0.830442477876106,3029
"CovidHub-baseline",0,1,1,0.000713557306997553,0.00070839497891898,1,1,0.000973312011371713,0.000965663796099043,0.738450604122246,0.988272921108742,2865
"CovidHub-baseline",1,1,1,0.001091217936547,0.00108272271352014,1,1,0.00153572207193299,0.00152312071031068,0.755700325732899,0.98371335504886,2865
"CovidHub-baseline",2,1,1,0.00142798722654975,0.00141659219803466,1,1,0.00207853961402815,0.00206150679695714,0.729719764011799,0.977507374631268,2865
"CovidHub-baseline",3,1,1,0.00171914845397967,0.00170522674707541,1,1,0.00256602755927973,0.00254513366221596,0.709507703870725,0.973318301390455,2865
"CovidHub-ensemble",0,0.632279591952497,0.632119741884714,0.000317061510415039,0.000315361037796214,0.734707436284828,0.735026514451023,0.000490222055877635,0.000487604036896696,0.538592508513053,0.956299659477866,1813
"CovidHub-ensemble",1,0.612039910608219,0.611767744991085,0.00043928039978344,0.000436920271363814,0.703557700392356,0.703606513456604,0.000687043813432311,0.0006834210398627,0.517825832846289,0.954412624196376,1813
"CovidHub-ensemble",2,0.690055208859188,0.689221014498405,0.000541167601414383,0.000538385430697876,0.770501540839038,0.769837783004533,0.000838790213354131,0.00083457518361267,0.499694935936547,0.932275777913362,1792
"CovidHub-ensemble",3,0.637319075751151,0.637117747744021,0.000635973203027009,0.000632949075659937,0.697826472433276,0.697801809896573,0.000972105587131579,0.000967709027901202,0.502518891687657,0.913098236775819,1792
"UGA_flucast-INFLAenza",0,0.72102868875884,0.720565403055159,0.000505765618942839,0.000501611414415264,0.817182167670572,0.817190467028063,0.00078056790221917,0.000774191732265168,0.550995024875622,0.942371475953566,2462
"UGA_flucast-INFLAenza",1,0.625508963245322,0.625040062434847,0.000688007682638081,0.000681916363267752,0.699927046274992,0.699754756084269,0.00107298782525799,0.00106363768362127,0.502487562189055,0.925373134328358,2462
"UGA_flucast-INFLAenza",2,0.534886411672316,0.534709980799862,0.000858350177972696,0.000850575325246275,0.571251452461081,0.571297929217324,0.00132892560188378,0.00131717179188163,0.456816257408975,0.914902624894158,2462
"UGA_flucast-INFLAenza",3,0.551159404323794,0.550922118190532,0.000998954556092229,0.000989863400304961,0.591987647520339,0.591845909718486,0.0015469756035303,0.00153319907669299,0.431228373702422,0.890570934256055,2462
