"model_id","horizon","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CEPH-Rtrend_covid",0,1.01212604571661,23.1317101878055,1.10452917724735,34.5406804733728,0.372041420118343,0.794378698224852,1352
"CEPH-Rtrend_covid",1,1.0106105457197,30.7503177257525,1.14062330505298,46.7063609467456,0.47707100591716,0.88905325443787,1352
"CEPH-Rtrend_covid",2,0.993159134435255,37.9760197453049,1.10065365127227,58.0495562130178,0.519230769230769,0.920118343195266,1352
"CEPH-Rtrend_covid",3,1.02187266191647,44.7676614355544,1.1248585583333,68.9659763313609,0.498520710059172,0.912721893491124,1352
"CFA_Pyrenew-PyrenewHEW_COVID",0,0.853401921999396,6.2014790675417,0.986415532628673,9.69182389937107,0.522012578616352,0.937106918238994,159
"CFA_Pyrenew-PyrenewHEW_COVID",1,0.846412173776319,7.68109748427673,0.983226680713054,11.9591194968553,0.534591194968553,0.962264150943396,159
"CFA_Pyrenew-Pyrenew_HE_COVID",0,0.788219675556992,9.93620656981936,0.885059134623318,15.4731437598736,0.502369668246445,0.932069510268562,633
"CFA_Pyrenew-Pyrenew_HE_COVID",1,0.85290233628018,12.8789520125009,0.957284778289349,19.4992101105845,0.530805687203792,0.951026856240126,633
"CFA_Pyrenew-Pyrenew_HW_COVID",0,1.10189059267694,11.1556514355055,1.17884673323618,16.4596199524941,0.555819477434679,0.96437054631829,421
"CFA_Pyrenew-Pyrenew_HW_COVID",1,1.22572941408028,14.5849466487659,1.22105467925886,19.4738717339667,0.6270783847981,0.966745843230404,421
"CFA_Pyrenew-Pyrenew_H_COVID",0,1.19364830367782,21.7464020835216,1.29835135932153,32.4251559251559,0.497920997920998,0.937629937629938,962
"CFA_Pyrenew-Pyrenew_H_COVID",1,1.26723164064431,29.9575453651812,1.37450511061749,44.2920997920998,0.58004158004158,0.959459459459459,962
"CMU-TimeSeries",0,0.968614651548122,23.3173686875417,1.03836394057732,33.579620623987,0.471538461538462,0.944615384615385,1300
"CMU-TimeSeries",1,0.939695764612404,30.8131231022887,1.03546199955329,45.1417361341375,0.488461538461538,0.939230769230769,1300
"CMU-TimeSeries",2,0.94087596873554,37.6846302955059,1.01141459471052,55.6007570484481,0.516153846153846,0.940769230769231,1300
"CMU-TimeSeries",3,0.934493256367082,42.9854408345224,0.99279081349504,63.8831505073804,0.594615384615385,0.944615384615385,1300
"CMU-climate_baseline",0,3.39468659785311,81.9450649316855,4.01304952614063,144.100868079012,0.482307692307692,0.970769230769231,1300
"CMU-climate_baseline",1,2.46419874693767,77.8532903297693,2.92971932310618,135.408310864833,0.484615384615385,0.964615384615385,1300
"CMU-climate_baseline",2,1.88054832770177,72.6681622030218,2.21690957520055,121.65324309207,0.496923076923077,0.959230769230769,1300
"CMU-climate_baseline",3,1.51437046359218,66.302125298703,1.70368495355115,107.002117520298,0.531538461538462,0.96,1300
"CovidHub-baseline",0,1,23.3889852493968,1,32.4045857988166,0.552514792899408,0.845414201183432,1352
"CovidHub-baseline",1,1,31.0264835668014,1,42.5569526627219,0.61094674556213,0.872781065088757,1352
"CovidHub-baseline",2,1,37.662710631029,1,52.2300295857988,0.618343195266272,0.875,1352
"CovidHub-baseline",3,1,43.2260782833353,1,60.4164201183432,0.650147928994083,0.88387573964497,1352
"CovidHub-ensemble",0,0.875501296927597,20.6783525766597,0.975258877291137,31.4204533478383,0.482988165680473,0.926775147928994,1352
"CovidHub-ensemble",1,0.802214712181048,25.8336295860915,0.893368347273256,38.7440424788566,0.56508875739645,0.934171597633136,1352
"CovidHub-ensemble",2,0.769266422341153,29.9099068640656,0.833831485250918,44.8099881325539,0.592455621301775,0.95414201183432,1352
"CovidHub-ensemble",3,0.737572203312437,33.0339701399403,0.790655652905997,49.5789395559084,0.61612426035503,0.955621301775148,1352
"Google_SAI-Ensemble",0,1.00302566992859,12.0291725735575,1.09920014289964,18.2446323139609,0.410839160839161,0.95979020979021,572
"Google_SAI-Ensemble",1,0.891333392274505,12.8440069070317,0.934374438332603,18.1120628594384,0.543706293706294,0.963286713286713,572
"Google_SAI-Ensemble",2,0.844506543386488,14.3553949317487,0.92932125569748,22.1495540217729,0.484265734265734,0.945804195804196,572
"Google_SAI-Ensemble",3,0.856173360045216,16.7181521341037,0.913720724627304,25.379259704607,0.435314685314685,0.912587412587413,572
"JHU_CSSE-CSSE_Ensemble",0,1.49404317799872,38.8406796747455,1.52592008259823,53.2640452617054,0.430034129692833,0.823663253697383,879
"JHU_CSSE-CSSE_Ensemble",1,1.33431972330724,43.2220833889585,1.4112638979359,60.4436175891576,0.466439135381115,0.857792946530148,879
"JHU_CSSE-CSSE_Ensemble",2,1.27866841308606,49.684855147634,1.33146869506955,70.591468697409,0.502844141069397,0.878270762229807,879
"JHU_CSSE-CSSE_Ensemble",3,1.21365332241927,55.8893878965243,1.24820831855538,79.2999643594389,0.524459613196815,0.877133105802048,879
"MOBS-GLEAM_COVID",0,1.20572964964311,26.6827615622888,1.34766617914797,40.6625146804836,0.363557858376511,0.766839378238342,1158
"MOBS-GLEAM_COVID",1,1.19266218428418,35.8950942430728,1.30330846851641,51.9881450777202,0.329015544041451,0.724525043177893,1158
"MOBS-GLEAM_COVID",2,1.21872932484283,44.0948122264774,1.28002133192633,63.6586925734024,0.293609671848014,0.727115716753022,1158
"MOBS-GLEAM_COVID",3,1.28296908760457,49.8633878091913,1.32121129073655,72.3598678756477,0.268566493955095,0.68307426597582,1158
"NEU_ISI-AdaptiveEnsemble",0,1.14076485033893,28.6422109465179,1.28735276663721,44.5774336283186,0.382743362831858,0.799778761061947,904
"NEU_ISI-AdaptiveEnsemble",1,1.07606889084636,37.71,1.23235320678255,58.2436781609195,0.363218390804598,0.767816091954023,870
"NEU_ISI-AdaptiveEnsemble",2,1.07408133115121,49.4376372315036,1.19464072577938,74.8365155131265,0.336515513126492,0.751789976133652,838
"NEU_ISI-AdaptiveEnsemble",3,1.18050076787388,63.6911871455577,1.25524243747807,93.4770186335404,0.332919254658385,0.708074534161491,805
"OHT_JHU-nbxd",0,1.23440246333684,31.8347353715283,1.3083355442983,45.2194063545151,0.30685618729097,0.699832775919732,1196
"OHT_JHU-nbxd",1,1.07837510269369,37.1999740293733,1.18496013197896,53.7510284280936,0.331939799331104,0.741638795986622,1196
"OHT_JHU-nbxd",2,0.978067746351405,40.9852028100916,1.04241587372687,59.6992224080268,0.34866220735786,0.75,1196
"OHT_JHU-nbxd",3,0.93046333192372,44.4537322669769,0.971856358312704,64.1027675585284,0.343645484949833,0.761705685618729,1196
"UGA_flucast-INFLAenza",0,0.92850788340318,12.0623875975474,1.04942338257961,18.9439102564103,0.524038461538462,0.950320512820513,624
"UGA_flucast-INFLAenza",1,0.850838800571806,13.3006121551003,0.970496758451568,20.4855769230769,0.55448717948718,0.961538461538462,624
"UGA_flucast-INFLAenza",2,0.816236495623654,14.864763597408,0.902263732038204,22.9895833333333,0.549679487179487,0.96474358974359,624
