"model_id","location","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CFA_Pyrenew-PyrenewHEW_COVID","01",0.622082701508695,0.619272244000928,0.00155027784854993,0.00152051439780017,0.720015294499265,0.717430853542864,0.00239347681766197,0.00234787134786522,0.5,0.875,24
"CFA_Pyrenew-PyrenewHEW_COVID","02",0.733805173858791,0.733954057400929,0.000839175982775583,0.000832317320913058,0.848650061214631,0.849059679723981,0.00129493931903715,0.00128471116150808,0.625,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","04",0.488256080539311,0.488528141383525,0.00059707090280081,0.000591702250924132,0.60623197601004,0.607041190504078,0.000924383796664349,0.000916251351906841,0.458333333333333,0.916666666666667,24
"CFA_Pyrenew-PyrenewHEW_COVID","05",1.04116346364745,1.03875480725744,0.00242446011763252,0.00239340330600052,1.05077068455617,1.04877480112679,0.00376959785328922,0.00372192118123383,0.4375,0.8125,16
"CFA_Pyrenew-PyrenewHEW_COVID","06",0.316003177053197,0.315904100020658,0.000670629151724,0.00065949496993492,0.425705971486702,0.426259574955515,0.00108165075830849,0.00106394713536278,0.583333333333333,0.958333333333333,24
"CFA_Pyrenew-PyrenewHEW_COVID","08",0.512314540486091,0.512123319710274,0.000489459388217892,0.000485483049190538,0.490979480663928,0.490970032171308,0.000697810447936012,0.000692134938462335,0.708333333333333,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","09",1.45462730144172,1.45651521733098,0.00221957789857852,0.00220076974828161,1.41296588071581,1.41541910256188,0.00325387097500557,0.00322678436430847,0.0416666666666667,0.458333333333333,24
"CFA_Pyrenew-PyrenewHEW_COVID","10",0.840988922185229,0.840422942353923,0.00107613161150563,0.00106687214540063,0.929393872656688,0.929353637689028,0.00171281214334844,0.00169851572442219,0.5,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","11",1.8481590780559,1.847455579908,0.00265748032646647,0.00263242625929656,1.47923068346937,1.47857301853904,0.00342372818258009,0.00339038245768056,0.3,0.6,20
"CFA_Pyrenew-PyrenewHEW_COVID","12",0.414540060280387,0.414269396275199,0.00100079094353289,0.000979535324197145,0.559927197260268,0.560766146120783,0.00161049989405904,0.00157635888106374,0.375,0.916666666666667,24
"CFA_Pyrenew-PyrenewHEW_COVID","13",0.487454161890036,0.486719979083031,0.0016461268072948,0.00162259104048069,0.622257187655789,0.62154410907726,0.00276516854082322,0.00272651931516908,0.0833333333333333,0.916666666666667,12
"CFA_Pyrenew-PyrenewHEW_COVID","15",0.48470000213208,0.485178416756106,0.00132143712074845,0.0012939242148057,0.605017461204091,0.607209601791453,0.0020469754369086,0.0020054269524598,0.583333333333333,0.958333333333333,24
"CFA_Pyrenew-PyrenewHEW_COVID","16",0.753272040155319,0.753236213429855,0.00113190806251837,0.00112110102067401,0.882674064450908,0.882891851694378,0.00183103861178734,0.0018135335379983,0.458333333333333,0.958333333333333,24
"CFA_Pyrenew-PyrenewHEW_COVID","17",0.730396834604274,0.729360278259576,0.000955050139780215,0.000947430435854888,0.787087260454913,0.786298329192688,0.00156094127258311,0.00154886919850565,0.272727272727273,0.909090909090909,22
"CFA_Pyrenew-PyrenewHEW_COVID","18",0.568954506976077,0.568187693363118,0.000690279582308064,0.000684472053978916,0.520368155881628,0.519948354798529,0.000996388130220076,0.000988183765873237,0.666666666666667,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","19",0.744640441144614,0.743943872656045,0.00106029102873513,0.0010512447419725,0.684546356310071,0.684073759272994,0.00160354208317659,0.00159018129310895,0.458333333333333,0.916666666666667,24
"CFA_Pyrenew-PyrenewHEW_COVID","20",0.554812272052869,0.554190770474843,0.000657347719729603,0.000652370423315442,0.591173553062745,0.59084559893604,0.00110172625577057,0.00109360450678815,0.541666666666667,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","21",0.453873120863176,0.453530812142957,0.000624205998038805,0.000617369983827079,0.4513878665725,0.451516573280464,0.000947726022706185,0.000937975591135528,0.625,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","22",0.403313130246267,0.403978691507655,0.00150954676360526,0.00147647081239287,0.522439777260788,0.523709958969345,0.00238007309129153,0.00232870669817739,0.375,0.916666666666667,24
"CFA_Pyrenew-PyrenewHEW_COVID","23",0.924214557569706,0.923848484849711,0.00100346022513813,0.000998420120151614,0.946064416009335,0.945828989952752,0.00150959826920441,0.00150199886642568,0.333333333333333,0.833333333333333,24
"CFA_Pyrenew-PyrenewHEW_COVID","24",0.563890051585009,0.56366320179877,0.000658811706638934,0.000651625132154798,0.619768272627919,0.619993085687475,0.00103936508813732,0.0010283096960947,0.583333333333333,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","25",0.566941794225127,0.566311228289189,0.000650170925919052,0.000644523242673687,0.618649652750657,0.618370359415157,0.00103114278923607,0.00102238647108735,0.583333333333333,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","26",0.540827545536048,0.540470845811709,0.000787494909247451,0.000782179870595605,0.54297278219035,0.542847951185088,0.00126615814433014,0.00125769593298869,0.409090909090909,0.954545454545455,22
"CFA_Pyrenew-PyrenewHEW_COVID","27",0.792981855341967,0.792360132160639,0.000884190946302017,0.000877650570411103,0.820393395962181,0.820105376424225,0.00144396076911684,0.00143343481831648,0.333333333333333,0.958333333333333,24
"CFA_Pyrenew-PyrenewHEW_COVID","28",0.860874847487307,0.860062247527667,0.0019840340489063,0.00195260157054224,1.08268635986788,1.08243703848714,0.00324596283396547,0.00319559655153172,0.25,0.875,24
"CFA_Pyrenew-PyrenewHEW_COVID","29",0.870694117999909,0.871051988432991,0.000990172606724641,0.000982597912434412,0.960042922564438,0.960051138852838,0.0014716366275796,0.00146011405515106,0.458333333333333,0.875,24
"CFA_Pyrenew-PyrenewHEW_COVID","30",0.749865965444985,0.749648548622063,0.000956357311246471,0.000949724768686418,0.845581943607419,0.845663909008944,0.00154242162188641,0.00153207545562191,0.583333333333333,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","31",0.829351573596706,0.828279921186067,0.000870834416344184,0.000865328321181283,0.909721669329794,0.908742495695473,0.0013639171143871,0.00135552688839887,0.458333333333333,0.958333333333333,24
"CFA_Pyrenew-PyrenewHEW_COVID","32",0.511572969649894,0.511767670824072,0.000753681105814607,0.000746172755911095,0.664147142294036,0.664781562816918,0.00122315408822429,0.00121148262178751,0.5,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","33",1.1455048610149,1.14557009300178,0.00115854499185519,0.0011515506228813,1.28376980258194,1.28445459435726,0.00183519318790106,0.00182450447618494,0.416666666666667,0.958333333333333,24
"CFA_Pyrenew-PyrenewHEW_COVID","34",0.538410186399682,0.537965142281966,0.000451893604245795,0.00044803292314284,0.606614531929364,0.606280685089314,0.000646186810996257,0.000640613740662504,0.75,0.958333333333333,24
"CFA_Pyrenew-PyrenewHEW_COVID","35",0.658769967276951,0.658620832917323,0.00118285142102973,0.0011712098156096,0.73644429644753,0.736675662738406,0.0019243331024453,0.00190577897554708,0.458333333333333,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","36",0.730904740383048,0.730774657562495,0.000482004546133448,0.000479339866804471,0.853987424858632,0.854053321788377,0.00074758405842996,0.000743533736322824,0.5,0.9,10
"CFA_Pyrenew-PyrenewHEW_COVID","37",0.377137442466495,0.376298750684703,0.0011074752684049,0.00108608042233228,0.466264921956267,0.465465387630361,0.00173078627216499,0.00169739803940609,0.583333333333333,0.958333333333333,24
"CFA_Pyrenew-PyrenewHEW_COVID","39",0.621060039859184,0.620009193849094,0.000696091502219418,0.0006905789155509,0.643691745150247,0.643070166874558,0.0011573928719538,0.00114844145648003,0.545454545454545,1,22
"CFA_Pyrenew-PyrenewHEW_COVID","40",0.707350461653193,0.706809936077314,0.000746098074115426,0.000741233748693754,0.790677648313484,0.79039538782228,0.0012589464740429,0.0012508846066763,0.5,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","41",0.526878927085988,0.526066462817576,0.000783473848054004,0.000772734190828928,0.727744516749457,0.727704086224147,0.00123510083644323,0.00121839457308722,0.541666666666667,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","42",0.486009427124239,0.48547565756545,0.000470677376815937,0.000467427396170953,0.447924637666224,0.447609638239381,0.00073528380769662,0.000730230834774177,0.458333333333333,1,24
"CFA_Pyrenew-PyrenewHEW_COVID","44",0.778129459611571,0.777549189731452,0.000815724750890734,0.000809696633012793,0.786052710345663,0.785719226807943,0.00117632145705682,0.00116780355358099,0.611111111111111,0.944444444444444,18
"CFA_Pyrenew-PyrenewHEW_COVID","45",0.444582971107793,0.44419179260959,0.00125128933199608,0.00122847738629732,0.547213785437813,0.547137780150021,0.00194510594624673,0.00190935859402631,0.681818181818182,0.954545454545455,22
