"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CEPH-Rtrend_covid","01",0.902008914274414,9.46028260869565,1.45389987159891,16.2,0.4,0.95,20
"CEPH-Rtrend_covid","02",1.45884426092022,4.40382608695652,1.04821629038663,5.95,0.15,0.45,20
"CEPH-Rtrend_covid","04",0.707071156663004,16.5291304347826,1.71873851074484,28.8,0.4,1,20
"CEPH-Rtrend_covid","05",1.08484323385555,6.53002173913043,1.43177390235147,10.9,0.25,0.9,20
"CEPH-Rtrend_covid","06",2.39814170468338,187.58397826087,2.13955771869343,251.9,0,0.4,20
"CEPH-Rtrend_covid","08",0.922754171141488,9.22871739130435,1.27651622911502,14.4,0.4,0.85,20
"CEPH-Rtrend_covid","09",1.0215649528245,13.1278260869565,1.12277399608598,19.4,0.2,0.7,20
"CEPH-Rtrend_covid","10",0.724684802868293,1.93736956521739,1.608704846106,3.35,0.45,1,20
"CEPH-Rtrend_covid","11",1.20706647790694,3.0440652173913,1.09954773886444,4.65,0.3,0.8,20
"CEPH-Rtrend_covid","12",1.82696060533549,125.130913043478,1.60698908689124,172.5,0,0.55,20
"CEPH-Rtrend_covid","13",0.761468322589843,12.6908260869565,1.2140895099607,21.8,0.15,0.95,20
"CEPH-Rtrend_covid","15",1.17007608950176,5.09278260869565,1.09007759195862,8.2,0.2,0.8,20
"CEPH-Rtrend_covid","16",0.967954706578095,4.84984782608696,1.1150083366314,7.95,0.45,0.85,20
"CEPH-Rtrend_covid","17",0.486863625324423,14.3174347826087,1.05940590619595,23.6,0.6,0.95,20
"CEPH-Rtrend_covid","18",0.388463628514222,7.19936956521739,0.910748508224836,11.55,0.7,0.95,20
"CEPH-Rtrend_covid","19",0.887385517598081,7.65560869565217,0.947160709716985,11.65,0.3,0.7,20
"CEPH-Rtrend_covid","20",0.573019573814835,3.26221739130435,1.10082388288811,5,0.65,0.95,20
"CEPH-Rtrend_covid","21",0.63870139966353,7.45004347826087,1.67732796707985,13.15,0.3,0.95,20
"CEPH-Rtrend_covid","22",1.08675931251245,11.1575,1.61716812621399,17.9,0.3,0.9,20
"CEPH-Rtrend_covid","23",0.652877439740618,1.93402173913043,0.795481709346698,2.85,0.5,0.9,20
"CEPH-Rtrend_covid","24",1.25975579994213,14.9475434782609,1.34293245254605,21,0.25,0.65,20
"CEPH-Rtrend_covid","25",1.37708181039896,30.8212173913043,1.53746725845424,45.05,0.3,0.7,20
"CEPH-Rtrend_covid","26",0.453506132342523,18.6150434782609,0.542837186952183,27.1,0.85,1,20
"CEPH-Rtrend_covid","27",0.44938461628289,6.15923913043478,0.808377630289761,10.1,0.6,1,20
"CEPH-Rtrend_covid","28",0.884041633684807,6.47430434782609,1.96200570638767,10.8,0.4,0.9,20
"CEPH-Rtrend_covid","29",1.53963410274461,19.2741304347826,1.81824033790693,29.35,0,0.7,20
"CEPH-Rtrend_covid","30",0.924536016926131,2.6749347826087,0.941460688795957,4.15,0.4,0.8,20
"CEPH-Rtrend_covid","31",1.0774542756942,5.55495652173913,1.02178973726493,7.8,0.35,0.65,20
"CEPH-Rtrend_covid","32",0.957714908752406,5.98089130434783,1.16699559737016,9.35,0.45,0.9,20
"CEPH-Rtrend_covid","33",0.484360264685465,1.84263043478261,0.782794610818696,2.85,0.65,1,20
"CEPH-Rtrend_covid","34",0.818416806166016,20.0791304347826,1.16364423324067,34.8,0.4,0.95,20
"CEPH-Rtrend_covid","35",1.03388809449191,6.67182608695652,1.27042645404045,10.6,0.25,0.85,20
"CEPH-Rtrend_covid","36",1.15459144457983,73.0952391304348,0.928654964276539,96.25,0.25,0.5,20
"CEPH-Rtrend_covid","37",0.621845352789353,12.5860217391304,0.90602917926421,21.3,0.65,1,20
"CEPH-Rtrend_covid","38",0.65737871785814,1.38430434782609,0.938352669318482,1.9,0.7,0.95,20
"CEPH-Rtrend_covid","39",0.46946251810806,14.5053043478261,0.854184179986472,25.1,0.4,1,20
"CEPH-Rtrend_covid","40",1.73686947569354,16.7244130434783,1.97359535463131,25.55,0.05,0.75,20
"CEPH-Rtrend_covid","41",1.32738091212577,14.8332826086957,1.26611081849272,21.4,0.15,0.45,20
"CEPH-Rtrend_covid","42",0.774294827686251,35.144652173913,1.6886226099367,56.55,0.35,0.85,20
"CEPH-Rtrend_covid","44",1.22837872311369,7.35782608695652,1.04633777878643,10.35,0.25,0.65,20
"CEPH-Rtrend_covid","45",0.637374594247385,7.63115217391304,1.14977648351604,12.6,0.45,1,20
"CEPH-Rtrend_covid","46",0.408820499149514,1.12784782608696,0.810456103024235,1.85,0.75,1,20
"CEPH-Rtrend_covid","47",0.578355900089864,8.07408695652174,0.814712131968358,12.6,0.45,0.9,20
"CEPH-Rtrend_covid","48",1.70456182173455,50.0050869565217,2.49792861296174,78.45,0.2,0.7,20
"CEPH-Rtrend_covid","49",0.964668012277843,4.47021739130435,1.5418962255868,6.8,0.5,0.75,20
"CEPH-Rtrend_covid","50",0.901479569464904,2.3334347826087,0.836967330342902,3.4,0.35,0.75,20
"CEPH-Rtrend_covid","51",1.09990565801197,15.427152173913,1.84881137042299,24.5,0.2,0.7,20
"CEPH-Rtrend_covid","53",1.9632711020312,30.417152173913,1.55383027604498,38.55,0.15,0.35,20
"CEPH-Rtrend_covid","54",0.632321239504666,5.35054347826087,0.924708560262557,8.2,0.45,0.85,20
"CEPH-Rtrend_covid","55",0.349945634211162,4.84573913043478,0.542172912488237,7.7,0.6,0.95,20
