"model_id","horizon","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CFA_Pyrenew-Pyrenew_E_COVID",0,0.338849830723484,0.000221109908025906,0.405568186213749,0.000307472855461936,0.444444444444444,0.866666666666667,46
"CFA_Pyrenew-Pyrenew_E_COVID",1,0.492248902793576,0.000552804202640879,0.56377952958926,0.000807272929889707,0.477272727272727,0.954545454545455,46
"CFA_Pyrenew-Pyrenew_HE_COVID",0,0.327988408656372,0.000212376289391422,0.398205348553944,0.000301425338308841,0.466666666666667,0.888888888888889,46
"CFA_Pyrenew-Pyrenew_HE_COVID",1,0.492413941452911,0.000553622383921025,0.551784822190876,0.000793252549036726,0.5,0.909090909090909,46
"CMU-TimeSeries",0,0.971562162315193,0.00106166139113707,0.980295365022426,0.0011558712053033,0.688888888888889,0.955555555555556,46
"CMU-TimeSeries",1,0.874523122936876,0.00130281299811739,0.886990369669072,0.00158379461301593,0.545454545454545,0.931818181818182,46
"CMU-TimeSeries",2,0.710979287111006,0.00151052984047115,0.740920776039564,0.00195831213197944,0.395348837209302,0.953488372093023,46
"CMU-TimeSeries",3,0.781577289114758,0.00173064424526774,0.80884606583995,0.00235294584382211,0.333333333333333,0.857142857142857,46
"CovidHub-baseline",0,1,0.000541600976259206,1,0.000711627906976744,0.720930232558139,1,44
"CovidHub-baseline",1,1,0.000987828333050101,1,0.0013952380952381,0.714285714285714,1,44
"CovidHub-baseline",2,1,0.00135497950161941,1,0.00200731707317073,0.682926829268293,1,44
"CovidHub-baseline",3,1,0.00164330028976518,1,0.0024425,0.675,0.925,44
"CovidHub-ensemble",0,0.51547699517064,0.000139089371531338,0.506806313794881,0.000141842032996239,0.925925925925926,1,28
"CovidHub-ensemble",1,0.448309523924638,0.000197876088591236,0.419126002596481,0.000201585805589072,0.923076923076923,1,28
"CovidHub-ensemble",2,0.475141745488407,0.000265369444199801,0.522582150659327,0.000308470000148813,0.84,1,28
"CovidHub-ensemble",3,0.512522679774142,0.000348637138867721,0.557250998289472,0.000445331446274018,0.625,1,28
"UGA_flucast-INFLAenza",0,0.540571429437786,0.000301102426179568,0.515970937348587,0.000363172917906814,0.875,1,41
"UGA_flucast-INFLAenza",1,0.424232877389447,0.000435448632060626,0.431353923006647,0.000623805579519192,0.871794871794872,1,41
"UGA_flucast-INFLAenza",2,0.382341794718407,0.000546683249752519,0.36510901469599,0.000806250000155737,0.815789473684211,1,41
"UGA_flucast-INFLAenza",3,0.36693377196413,0.000644439138808171,0.35608107659873,0.000968672574426572,0.756756756756757,0.972972972972973,41
