"model_id","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-CovidCAT_Ensemble",0.83114475091195,44.9461633085794,0.805603508677543,63.7957198343981,0.423076923076923,0.692307692307692,56
"CEPH-Rtrend_covid",1.03783163287178,27.8794165551839,1.08990117483137,41.635,0.373846153846154,0.799102564102564,9152
"CFA-EpiAutoGP",0.987257434449797,33.1624805837575,1.03373270636544,48.9490307673316,0.488475177304965,0.912677304964539,3456
"CFA_Pyrenew-PyrenewHEW_COVID",0.74176140440707,13.3355018115942,0.78483421878924,20.2078828828829,0.467117117117117,0.898648648648649,2220
"CFA_Pyrenew-Pyrenew_HE_COVID",0.725210856647729,14.5480357816369,0.754699504371911,21.9208355508249,0.468068121341139,0.910856838744013,4302
"CFA_Pyrenew-Pyrenew_HW_COVID",0.944253732194233,16.5931919453533,0.990541642222653,24.9422937771346,0.526772793053546,0.94356005788712,2764
"CFA_Pyrenew-Pyrenew_H_COVID",0.945423598107326,19.7364670192532,1.01071769298761,30.3786134561269,0.460220005116398,0.917114351496546,4466
"CMU-TimeSeries",0.842369401735881,21.924684902194,0.915486515959899,34.223040902362,0.436563436563437,0.924825174825175,9360
"CMU-climate_baseline",1.98082913563725,48.7276114277366,1.70211651656522,58.1880761679703,0.603132754342432,0.97720223325062,6448
"CovidHub-baseline",1,26.3686327080109,1,38.0518230360251,0.602522477522478,0.931443556443556,9360
"CovidHub-ensemble",0.757662555972083,19.7505989382504,0.830954510984022,31.1357101326147,0.503496503496504,0.946678321678322,9360
"Google_SAI-Ensemble",0.891670594755962,18.981344112851,0.908189479796626,28.1170231752527,0.429487179487179,0.933857808857809,4784
"JHU_CSSE-CSSE_Ensemble",0.866874497041669,19.528954025745,0.910701300608067,29.5495949183381,0.482933579335793,0.895756457564576,2168
"MOBS-GLEAM_COVID",1.25313814615156,24.8069194430444,1.26529206157838,35.4071643145161,0.257056451612903,0.652217741935484,3968
"NEU_ISI-AdaptiveEnsemble",0.876821208981934,23.6949147200179,0.952178943512546,36.7631533847472,0.385432733504713,0.817823479005998,7285
"OHT_JHU-nbxd",1.09207139821384,24.7671864464883,1.16363269802223,37.8209437869822,0.415532544378698,0.826923076923077,8112
"UGA_flucast-INFLAenza",0.763050492647026,19.098096583805,0.828988692839331,29.9235946745562,0.464349112426035,0.920710059171598,8112
"UM-DeepOutbreak",1.19323024591135,27.5507870392908,1.10407532994116,36.8513868142394,0.675656660412758,0.933161350844278,5408
"UMass-ar6_pooled",0.863539661007648,20.9434818841326,0.914022871383658,32.2562805260017,0.571581196581197,0.960470085470085,7852
"UMass-gbqr",0.887333785782868,21.9376789190812,0.9380946687228,32.9564090544475,0.423992673992674,0.88507326007326,7852
